dataset,4,8,16,32,64,128,256,666,1722,34,1359,517,865,680,533,1329,388,671,4695,972,3067,100,531,333,3518,290,466,1294,1406,498,1000,512,702,1493
hiring,0.5370374762808349,0.5312262808349146,0.563009962049336,0.6111124288425047,0.6557874762808349,0.6675640417457306,0.6988970588235294,0.7151328273244781,,,,,,,,,,,,,,,,,,,,,,,,,,
adult,0.6761515748031497,0.7253937007874015,0.8074704724409448,0.8325885826771653,0.8737303149606299,0.8928346456692914,0.9040354330708661,0.9094488188976377,,,,,,,,,,,,,,,,,,,,,,,,,,
seismic_bumps,0.751077694235589,0.7278021139806037,0.7292971559333115,0.73952707856598,0.7494649667647378,0.737796665576986,0.746605644546148,,0.7608368747956848,,,,,,,,,,,,,,,,,,,,,,,,,
san_francisco_crimes,0.5256737012987014,0.5804301948051946,0.5590503246753247,0.7207142857142858,0.8509659090909091,0.901517857142857,0.9244561688311688,0.9316964285714286,,,,,,,,,,,,,,,,,,,,,,,,,,
tech_mental_health_survey,0.8194444444444443,0.8027777777777777,0.9555555555555555,0.9944444444444445,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
bbbp,0.7069675480769231,0.737123798076923,0.7709146634615385,0.7878617788461538,0.8182499999999999,0.8477980769230768,0.88121875,,,,0.9412620192307692,,,,,,,,,,,,,,,,,,,,,,,
audit,0.9533533158486325,0.9764580991632321,0.988297739477957,0.9997627076308231,0.9997751967028851,0.9999625327838142,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
student_famsup,0.5652156334231806,0.549622641509434,0.5388050314465408,0.530318957771788,0.594685534591195,0.6409973045822102,0.7369451931716082,,,,,,0.953099730458221,,,,,,,,,,,,,,,,,,,,,
fraud,0.694269959242388,0.7851834092543755,0.9479741069287939,0.9819228002877007,0.9913529928873972,0.9952529369455766,0.9964037401102853,0.9969631583153521,,,,,,,,,,,,,,,,,,,,,,,,,,
callcenter,0.5825,0.604925,0.6159250000000001,0.6405416666666668,0.6572583333333333,0.7400416666666666,0.7480083333333334,,,,,,,0.757875,,,,,,,,,,,,,,,,,,,,
