dataset,4,8,16,32,64,128,256,666
mlp0_f5_h0_no_noise_ReLU_42_42,0.7593179756938145,0.8066388536187195,0.9122075095229457,0.9728278614184654,0.9936803918011972,0.9982731725013604,0.9993542535824416,0.9998548884454925
mlp1_f10_h10_no_noise_ReLU_42_42,0.5843399859943978,0.634375,0.7273984593837536,0.7835521708683473,0.8599177170868346,0.9171306022408963,0.9625087535014005,0.9821866246498598
mlp2_f15_h15_no_noise_ReLU_42_42,0.5731483253588517,0.5626870813397129,0.5862047846889953,0.654488038277512,0.6918277511961721,0.7650985645933014,0.8275138755980862,0.933244019138756
mlp3_f20_h20_no_noise_ReLU_42_42,0.5801882600088878,0.5703955076152385,0.636561224902032,0.6532299115258756,0.7219973336565265,0.7479901426089768,0.7980285217953378,0.8553306669898598
mlp5_f30_h30_no_noise_ReLU_42_42,0.5365273382080105,0.5545854705518571,0.560260467823493,0.5736694677871148,0.646884208228746,0.6776237767834405,0.7404343555604062,0.7947542653425006
mlp7_f40_h40_no_noise_ReLU_42_42,0.5295268442698877,0.5360406091370559,0.5519433843417689,0.5515506317388567,0.5993923450294564,0.6190670273074217,0.6199007002853014,0.7222572159027751
mlp9_f50_h50_no_noise_ReLU_42_42,0.5272319328339303,0.5287446169435095,0.5384865921181196,0.5102160460319183,0.5422429703615241,0.5758332428617957,0.5514131654181595,0.5606159302283502
mlp0_f5_h0_no_noise_ReLU_43_43,0.7491141034727145,0.843297897472242,0.9160784313725492,0.9672950626033547,0.9812615166548546,0.9951145759508624,0.9979305457122608,0.9997637609260571
mlp1_f10_h10_no_noise_ReLU_43_43,0.6543561872909699,0.7685200668896321,0.8180267558528429,0.868603678929766,0.8839464882943144,0.9034782608695652,0.9209030100334449,0.966680602006689
mlp2_f15_h15_no_noise_ReLU_43_43,0.5613577586206896,0.6103304597701149,0.6504238505747126,0.6665373563218391,0.7491882183908046,0.7920905172413792,0.836544540229885,0.8872485632183909
mlp3_f20_h20_no_noise_ReLU_43_43,0.5512127251532358,0.5664197345166021,0.6029331026961982,0.6465912082126876,0.6819012522092279,0.7437821983228668,0.7592524348512766,0.8055879366750648
mlp5_f30_h30_no_noise_ReLU_43_43,0.5361282276995305,0.5696632922535212,0.5654489436619718,0.5791666666666667,0.5904709507042253,0.6374633215962442,0.6736135563380282,0.7152655516431925
mlp7_f40_h40_no_noise_ReLU_43_43,0.520188492063492,0.5167658730158731,0.5582875457875458,0.5414529914529915,0.5384004884004885,0.5471993284493285,0.5553495115995115,0.5884081196581196
mlp9_f50_h50_no_noise_ReLU_43_43,0.5432016904692509,0.5375837948120081,0.5243004954823667,0.5438210434275721,0.5238450888953657,0.5207592538618478,0.5415403672398718,0.5553410084523462
mlp0_f5_h0_no_noise_ReLU_44_44,0.7837534797401793,0.8136792452830189,0.9026059387565729,0.9594648932879679,0.9884317970924836,0.9969068976183113,0.9994819053510671,0.9998066811011445
mlp1_f10_h10_no_noise_ReLU_44_44,0.6581855249745158,0.6855453618756371,0.7915107033639144,0.8177614678899083,0.9072456676860347,0.9376391437308869,0.9593231396534149,0.9825484199796126
