Shots,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64
Regime,,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,nogen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen,gen
Model,,gboost,gboost,gboost,gboost,logreg,logreg,logreg,logreg,naive_argmax,naive_argmax,naive_argmax,naive_argmax,qwen314b,qwen314b,qwen314b,qwen314b,qwen317b,qwen317b,qwen317b,qwen317b,qwen38b,qwen38b,qwen38b,qwen38b,rf,rf,rf,rf,gpt4omini,gpt4omini,gpt4omini,gpt4omini,naive_argmax,naive_argmax,naive_argmax,naive_argmax,qwen314b,qwen314b,qwen314b,qwen314b,qwen317b,qwen317b,qwen317b,qwen317b,qwen38b,qwen38b,qwen38b,qwen38b,gboost,gboost,gboost,gboost,logreg,logreg,logreg,logreg,naive_argmax,naive_argmax,naive_argmax,naive_argmax,qwen314b,qwen314b,qwen314b,qwen314b,qwen317b,qwen317b,qwen317b,qwen317b,qwen38b,qwen38b,qwen38b,qwen38b,rf,rf,rf,rf,tabpfn,tabpfn,gpt4omini,gpt4omini,gpt4omini,gpt4omini,naive_argmax,naive_argmax,naive_argmax,naive_argmax,qwen314b,qwen314b,qwen314b,qwen314b,qwen317b,qwen317b,qwen317b,qwen317b,qwen38b,qwen38b,qwen38b,qwen38b,gboost,gboost,gboost,gboost,logreg,logreg,logreg,logreg,naive_argmax,naive_argmax,naive_argmax,naive_argmax,qwen314b,qwen314b,qwen314b,qwen314b,qwen317b,qwen317b,qwen317b,qwen317b,qwen38b,qwen38b,qwen38b,qwen38b,rf,rf,rf,rf,tabpfn,tabpfn,gpt4omini,gpt4omini,gpt4omini,gpt4omini,naive_argmax,naive_argmax,naive_argmax,naive_argmax,qwen314b,qwen314b,qwen314b,qwen314b,qwen317b,qwen317b,qwen317b,qwen317b,qwen38b,qwen38b,qwen38b,qwen38b,gboost,gboost,gboost,gboost,logreg,logreg,logreg,logreg,naive_argmax,naive_argmax,naive_argmax,naive_argmax,qwen314b,qwen314b,qwen314b,qwen314b,qwen317b,qwen317b,qwen317b,qwen317b,qwen38b,qwen38b,qwen38b,qwen38b,rf,rf,rf,rf,tabpfn,tabpfn,gpt4omini,gpt4omini,gpt4omini,gpt4omini,naive_argmax,naive_argmax,naive_argmax,naive_argmax,qwen314b,qwen314b,qwen314b,qwen314b,qwen317b,qwen317b,qwen317b,qwen317b,qwen38b,qwen38b,qwen38b,qwen38b,gboost,gboost,gboost,gboost,logreg,logreg,logreg,logreg,naive_argmax,naive_argmax,naive_argmax,naive_argmax,qwen314b,qwen314b,qwen314b,qwen314b,qwen317b,qwen317b,qwen317b,qwen317b,qwen38b,qwen38b,qwen38b,qwen38b,rf,rf,rf,rf,tabpfn,tabpfn,gpt4omini,gpt4omini,gpt4omini,gpt4omini,naive_argmax,naive_argmax,naive_argmax,naive_argmax,qwen314b,qwen314b,qwen314b,qwen314b,qwen317b,qwen317b,qwen317b,qwen317b,qwen38b,qwen38b,qwen38b,qwen38b,gboost,gboost,gboost,gboost,logreg,logreg,logreg,logreg,naive_argmax,naive_argmax,naive_argmax,naive_argmax,qwen314b,qwen314b,qwen314b,qwen314b,qwen317b,qwen317b,qwen317b,qwen317b,qwen38b,qwen38b,qwen38b,qwen38b,rf,rf,rf,rf,tabpfn,tabpfn,gpt4omini,gpt4omini,gpt4omini,gpt4omini,naive_argmax,naive_argmax,naive_argmax,naive_argmax,qwen314b,qwen314b,qwen314b,qwen314b,qwen317b,qwen317b,qwen317b,qwen317b,qwen38b,qwen38b,qwen38b,qwen38b
Metric,,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std
Dataset,Serialization,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bank_credit_scoring,1_old,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6512820512820513,0.0,0.7144570135746606,0.0,,,,,,,,,-999.0,-999.0,-999.0,-999.0,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.0,0.0,0.5,0.0,0.3006623854361664,0.1972252167795307,0.5400432028704281,0.0217891035413039,0.0,0.0,0.5,0.0,0.6332837715219204,0.0884332982342193,0.8386651583710407,0.0406193760843077,,,,,,,,,0.359748427672956,0.3284038814391562,0.5,0.0,0.6199355618203786,0.08419945425128637,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.1609609609609609,0.3450096292234022,0.5603522132317943,0.1344711914170567,0.3811061216911232,0.2008041973371385,0.5335737560868451,0.0258172459521837,0.0,0.0,0.5,0.0,0.6162574560349181,0.075253373907564,0.857633484162896,0.0278928796505843,,,,,,,,,0.2408164641010603,0.3297561136542731,0.5382784754512503,0.0855932731840526,0.7899333650642552,0.060293658997235475,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.6213740548061563,0.1036538808885895,0.7847618350236151,0.051233213838564,0.4823913579958095,0.0979239799987798,0.5812653315271116,0.0490760253718976,0.0,0.0,0.5,0.0,0.6040358641711552,0.0411993215673778,0.827945701357466,0.0143330247031722,,,,,,,,,0.5753098163903235,0.1427021272698345,0.7305129425548273,0.1302499853391686,0.8341888478014134,0.055983418733895056,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.6896789380349061,0.0926240075707785,0.8245450884194339,0.0364070829895682,0.5308253845179126,0.1033639709994246,0.6500860396148355,0.0674852266742783,0.0,0.0,0.5,0.0,0.5531152912353766,0.0576423335734897,0.8246651583710408,0.0214928161430438,,,,,,,,,0.6202630935078289,0.1131256251644029,0.7814337494965768,0.0761128926379863,0.8673909859773733,0.026998768592139073,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.7005466807146006,0.0500742291739245,0.8439973638926519,0.0384307107907557,0.5289511482607294,0.1427282050536072,0.6726540475231575,0.0789592480942745,0.0,0.0,0.5,0.0,,,,,,,,,,,,,0.659059846001621,0.0861895943252747,0.827679127155567,0.050663908337248,0.8902427415516421,0.019046435821109004,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,
bank_credit_scoring,3_old,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.602803738317757,0.0,0.5581447963800905,0.0,,,,,,,,,-999.0,-999.0,-999.0,-999.0,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.0,0.0,0.5,0.0,0.3006623854361664,0.1972252167795307,0.5400432028704281,0.0217891035413039,0.0,0.0,0.5,0.0,0.3074964065284842,0.1668548799861505,0.6656063348416289,0.046716510813944,,,,,,,,,0.359748427672956,0.3284038814391562,0.5,0.0,0.6199355618203786,0.08419945425128637,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.1609609609609609,0.3450096292234022,0.5603522132317943,0.1344711914170567,0.3811061216911232,0.2008041973371385,0.5335737560868451,0.0258172459521837,0.0,0.0,0.5,0.0,0.2468682226250175,0.0900451628761085,0.6672488687782805,0.0395389375601168,,,,,,,,,0.2408164641010603,0.3297561136542731,0.5382784754512503,0.0855932731840526,0.7899333650642552,0.060293658997235475,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.6213740548061563,0.1036538808885895,0.7847618350236151,0.051233213838564,0.4823913579958095,0.0979239799987798,0.5812653315271116,0.0490760253718976,0.0,0.0,0.5,0.0,0.0865203761755486,0.177012542882905,0.6364570135746607,0.0403467780970829,,,,,,,,,0.5753098163903235,0.1427021272698345,0.7305129425548273,0.1302499853391686,0.8341888478014134,0.055983418733895056,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.6896789380349061,0.0926240075707785,0.8245450884194339,0.0364070829895682,0.5308253845179126,0.1033639709994246,0.6500860396148355,0.0674852266742783,0.0,0.0,0.5,0.0,0.0030534351145038,0.0068276884809153,0.691212669683258,0.0421452212237269,,,,,,,,,0.6202630935078289,0.1131256251644029,0.7814337494965768,0.0761128926379863,0.8673909859773733,0.026998768592139073,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.7005466807146006,0.0500742291739245,0.8439973638926519,0.0384307107907557,0.5289511482607294,0.1427282050536072,0.6726540475231575,0.0789592480942745,0.0,0.0,0.5,0.0,,,,,,,,,,,,,0.659059846001621,0.0861895943252747,0.827679127155567,0.050663908337248,0.8902427415516421,0.019046435821109004,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,
bank_credit_scoring,html_new,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,-999.0,-999.0,-999.0,-999.0,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.0,0.0,0.5,0.0,0.3006623854361664,0.1972252167795307,0.5400432028704281,0.0217891035413039,0.0,0.0,0.5,0.0,,,,,,,,,,,,,0.359748427672956,0.3284038814391562,0.5,0.0,0.6199355618203786,0.08419945425128637,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.1609609609609609,0.3450096292234022,0.5603522132317943,0.1344711914170567,0.3811061216911232,0.2008041973371385,0.5335737560868451,0.0258172459521837,0.0,0.0,0.5,0.0,,,,,,,,,,,,,0.2408164641010603,0.3297561136542731,0.5382784754512503,0.0855932731840526,0.7899333650642552,0.060293658997235475,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.6213740548061563,0.1036538808885895,0.7847618350236151,0.051233213838564,0.4823913579958095,0.0979239799987798,0.5812653315271116,0.0490760253718976,0.0,0.0,0.5,0.0,,,,,,,,,,,,,0.5753098163903235,0.1427021272698345,0.7305129425548273,0.1302499853391686,0.8341888478014134,0.055983418733895056,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.6896789380349061,0.0926240075707785,0.8245450884194339,0.0364070829895682,0.5308253845179126,0.1033639709994246,0.6500860396148355,0.0674852266742783,0.0,0.0,0.5,0.0,,,,,,,,,,,,,0.6202630935078289,0.1131256251644029,0.7814337494965768,0.0761128926379863,0.8673909859773733,0.026998768592139073,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.7005466807146006,0.0500742291739245,0.8439973638926519,0.0384307107907557,0.5289511482607294,0.1427282050536072,0.6726540475231575,0.0789592480942745,0.0,0.0,0.5,0.0,,,,,,,,,,,,,0.659059846001621,0.0861895943252747,0.827679127155567,0.050663908337248,0.8902427415516421,0.019046435821109004,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,
bank_credit_scoring,markdown_masked_new,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6046511627906976,0.0,0.615972850678733,0.0,,,,,,,,,-999.0,-999.0,-999.0,-999.0,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.0,0.0,0.5,0.0,0.3006623854361664,0.1972252167795307,0.5400432028704281,0.0217891035413039,0.0,0.0,0.5,0.0,0.602980653339271,0.0016292850629495,0.6565656108597284,0.0598261521013716,,,,,,,,,0.359748427672956,0.3284038814391562,0.5,0.0,0.6199355618203786,0.08419945425128637,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.1609609609609609,0.3450096292234022,0.5603522132317943,0.1344711914170567,0.3811061216911232,0.2008041973371385,0.5335737560868451,0.0258172459521837,0.0,0.0,0.5,0.0,0.6047632100438524,0.0015122032338005,0.7189592760180995,0.0660006831036159,,,,,,,,,0.2408164641010603,0.3297561136542731,0.5382784754512503,0.0855932731840526,0.7899333650642552,0.060293658997235475,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.6213740548061563,0.1036538808885895,0.7847618350236151,0.051233213838564,0.4823913579958095,0.0979239799987798,0.5812653315271116,0.0490760253718976,0.0,0.0,0.5,0.0,0.6084111952836232,0.0078385583130648,0.6904524886877828,0.0420359098957948,,,,,,,,,0.5753098163903235,0.1427021272698345,0.7305129425548273,0.1302499853391686,0.8341888478014134,0.055983418733895056,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.6896789380349061,0.0926240075707785,0.8245450884194339,0.0364070829895682,0.5308253845179126,0.1033639709994246,0.6500860396148355,0.0674852266742783,0.0,0.0,0.5,0.0,0.6070758503252953,0.0075392248401,0.6789321266968326,0.0221767898023504,,,,,,,,,0.6202630935078289,0.1131256251644029,0.7814337494965768,0.0761128926379863,0.8673909859773733,0.026998768592139073,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.7005466807146006,0.0500742291739245,0.8439973638926519,0.0384307107907557,0.5289511482607294,0.1427282050536072,0.6726540475231575,0.0789592480942745,0.0,0.0,0.5,0.0,,,,,,,,,,,,,0.659059846001621,0.0861895943252747,0.827679127155567,0.050663908337248,0.8902427415516421,0.019046435821109004,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,
bank_credit_scoring,markdown_new,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.6113744075829384,0.0,0.667081447963801,0.0,,,,,,,,,-999.0,-999.0,-999.0,-999.0,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.0,0.0,0.5,0.0,0.3006623854361664,0.1972252167795307,0.5400432028704281,0.0217891035413039,0.0,0.0,0.5,0.0,0.6758315204379508,0.033681917297413,0.7840407239819005,0.048625601072549,,,,,,,,,0.359748427672956,0.3284038814391562,0.5,0.0,0.6199355618203786,0.08419945425128637,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.1609609609609609,0.3450096292234022,0.5603522132317943,0.1344711914170567,0.3811061216911232,0.2008041973371385,0.5335737560868451,0.0258172459521837,0.0,0.0,0.5,0.0,0.6773725410297222,0.0478634126242521,0.7796651583710407,0.0737461466401061,,,,,,,,,0.2408164641010603,0.3297561136542731,0.5382784754512503,0.0855932731840526,0.7899333650642552,0.060293658997235475,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.6213740548061563,0.1036538808885895,0.7847618350236151,0.051233213838564,0.4823913579958095,0.0979239799987798,0.5812653315271116,0.0490760253718976,0.0,0.0,0.5,0.0,0.6592580838701528,0.0116965683465918,0.7610950226244343,0.0323037613107193,,,,,,,,,0.5753098163903235,0.1427021272698345,0.7305129425548273,0.1302499853391686,0.8341888478014134,0.055983418733895056,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.6896789380349061,0.0926240075707785,0.8245450884194339,0.0364070829895682,0.5308253845179126,0.1033639709994246,0.6500860396148355,0.0674852266742783,0.0,0.0,0.5,0.0,0.6878069846470906,0.0794374591354749,0.8169954751131222,0.0406798730455972,,,,,,,,,0.6202630935078289,0.1131256251644029,0.7814337494965768,0.0761128926379863,0.8673909859773733,0.026998768592139073,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,,0.7005466807146006,0.0500742291739245,0.8439973638926519,0.0384307107907557,0.5289511482607294,0.1427282050536072,0.6726540475231575,0.0789592480942745,0.0,0.0,0.5,0.0,,,,,,,,,,,,,0.659059846001621,0.0861895943252747,0.827679127155567,0.050663908337248,0.8902427415516421,0.019046435821109004,,,,,-999.0,-999.0,-999.0,-999.0,,,,,,,,,,,,
