,Revenue,Profitability,Financial Stability,Debt Level,Industry,Location,Number of Employees,CEO Age,CEO Experience,Audit Reports,label
0,100000.0,10.0,1.0,0.0,Technology,New York,100.0,20.0,0.0,2,1
1,100900.9009009009,10.02002002002002,1.001001001001001,0.06006006006006006,Pharmaceuticals,California,100.90090090090091,20.04004004004004,0.02002002002002002,0,0
2,101801.8018018018,10.04004004004004,1.002002002002002,0.12012012012012012,Retail,Texas,101.8018018018018,20.08008008008008,0.04004004004004004,0,0
3,102702.7027027027,10.06006006006006,1.003003003003003,0.18018018018018017,Financial Services,Florida,102.70270270270271,20.12012012012012,0.06006006006006006,1,0
4,103603.60360360361,10.08008008008008,1.004004004004004,0.24024024024024024,Technology,New York,103.6036036036036,20.16016016016016,0.08008008008008008,2,0
5,104504.5045045045,10.1001001001001,1.005005005005005,0.3003003003003003,Pharmaceuticals,California,104.50450450450451,20.2002002002002,0.10010010010010009,1,0
6,105405.4054054054,10.12012012012012,1.006006006006006,0.36036036036036034,Retail,Texas,105.4054054054054,20.24024024024024,0.12012012012012012,1,0
7,106306.3063063063,10.14014014014014,1.007007007007007,0.42042042042042044,Financial Services,Florida,106.30630630630631,20.28028028028028,0.14014014014014015,2,0
8,107207.2072072072,10.16016016016016,1.008008008008008,0.4804804804804805,Technology,New York,107.2072072072072,20.32032032032032,0.16016016016016016,0,0
9,108108.1081081081,10.18018018018018,1.009009009009009,0.5405405405405406,Pharmaceuticals,California,108.10810810810811,20.36036036036036,0.18018018018018017,2,0
10,109009.00900900901,10.2002002002002,1.01001001001001,0.6006006006006006,Retail,Texas,109.009009009009,20.4004004004004,0.20020020020020018,2,0
11,109909.90990990991,10.22022022022022,1.011011011011011,0.6606606606606606,Financial Services,Florida,109.90990990990991,20.44044044044044,0.22022022022022023,2,0
12,110810.81081081081,10.24024024024024,1.012012012012012,0.7207207207207207,Technology,New York,110.8108108108108,20.48048048048048,0.24024024024024024,2,0
13,111711.71171171172,10.26026026026026,1.013013013013013,0.7807807807807807,Pharmaceuticals,California,111.71171171171171,20.52052052052052,0.2602602602602603,2,0
14,112612.61261261262,10.28028028028028,1.014014014014014,0.8408408408408409,Retail,Texas,112.61261261261261,20.56056056056056,0.2802802802802803,0,0
15,113513.51351351352,10.3003003003003,1.015015015015015,0.9009009009009009,Financial Services,Florida,113.51351351351352,20.6006006006006,0.3003003003003003,2,0
16,114414.41441441441,10.32032032032032,1.016016016016016,0.960960960960961,Technology,New York,114.41441441441441,20.64064064064064,0.3203203203203203,1,0
17,115315.31531531531,10.34034034034034,1.017017017017017,1.021021021021021,Pharmaceuticals,California,115.31531531531532,20.68068068068068,0.34034034034034033,2,0
18,116216.21621621621,10.36036036036036,1.018018018018018,1.0810810810810811,Retail,Texas,116.21621621621622,20.72072072072072,0.36036036036036034,0,0
19,117117.11711711712,10.38038038038038,1.019019019019019,1.1411411411411412,Financial Services,Florida,117.11711711711712,20.76076076076076,0.38038038038038036,2,0
20,118018.01801801802,10.4004004004004,1.02002002002002,1.2012012012012012,Technology,New York,118.01801801801801,20.8008008008008,0.40040040040040037,0,0
21,118918.91891891892,10.42042042042042,1.021021021021021,1.2612612612612613,Pharmaceuticals,California,118.91891891891892,20.84084084084084,0.42042042042042044,1,0
22,119819.81981981982,10.44044044044044,1.022022022022022,1.3213213213213213,Retail,Texas,119.81981981981983,20.88088088088088,0.44044044044044045,1,0
23,120720.72072072072,10.46046046046046,1.023023023023023,1.3813813813813813,Financial Services,Florida,120.72072072072072,20.92092092092092,0.46046046046046046,2,0
24,121621.62162162163,10.48048048048048,1.024024024024024,1.4414414414414414,Technology,New York,121.62162162162161,20.96096096096096,0.4804804804804805,2,0
25,122522.52252252251,10.5005005005005,1.025025025025025,1.5015015015015014,Pharmaceuticals,California,122.52252252252252,21.001001001001,0.5005005005005005,2,0
26,123423.42342342342,10.52052052052052,1.026026026026026,1.5615615615615615,Retail,Texas,123.42342342342343,21.04104104104104,0.5205205205205206,1,0
27,124324.32432432432,10.54054054054054,1.027027027027027,1.6216216216216217,Financial Services,Florida,124.32432432432432,21.08108108108108,0.5405405405405406,0,0
28,125225.22522522522,10.56056056056056,1.028028028028028,1.6816816816816818,Technology,New York,125.22522522522523,21.12112112112112,0.5605605605605606,0,0
29,126126.12612612612,10.58058058058058,1.029029029029029,1.7417417417417418,Pharmaceuticals,California,126.12612612612612,21.16116116116116,0.5805805805805806,0,0
30,127027.02702702703,10.6006006006006,1.03003003003003,1.8018018018018018,Retail,Texas,127.02702702702703,21.2012012012012,0.6006006006006006,0,0
31,127927.92792792793,10.62062062062062,1.031031031031031,1.8618618618618619,Financial Services,Florida,127.92792792792793,21.24124124124124,0.6206206206206206,2,0
32,128828.82882882883,10.64064064064064,1.032032032032032,1.921921921921922,Technology,New York,128.82882882882882,21.28128128128128,0.6406406406406406,0,0
33,129729.72972972973,10.66066066066066,1.033033033033033,1.981981981981982,Pharmaceuticals,California,129.72972972972974,21.32132132132132,0.6606606606606606,1,0
34,130630.63063063062,10.68068068068068,1.034034034034034,2.042042042042042,Retail,Texas,130.63063063063063,21.36136136136136,0.6806806806806807,1,0
35,131531.53153153154,10.7007007007007,1.035035035035035,2.1021021021021022,Financial Services,Florida,131.53153153153153,21.4014014014014,0.7007007007007007,0,0
36,132432.43243243243,10.72072072072072,1.0360360360360361,2.1621621621621623,Technology,New York,132.43243243243245,21.44144144144144,0.7207207207207207,1,0
37,133333.3333333333,10.74074074074074,1.037037037037037,2.2222222222222223,Pharmaceuticals,California,133.33333333333334,21.48148148148148,0.7407407407407407,0,0
38,134234.23423423423,10.76076076076076,1.038038038038038,2.2822822822822824,Retail,Texas,134.23423423423424,21.52152152152152,0.7607607607607607,1,0
39,135135.13513513515,10.78078078078078,1.039039039039039,2.3423423423423424,Financial Services,Florida,135.13513513513513,21.56156156156156,0.7807807807807807,0,0
40,136036.03603603604,10.8008008008008,1.04004004004004,2.4024024024024024,Technology,New York,136.03603603603602,21.6016016016016,0.8008008008008007,0,0
41,136936.93693693692,10.82082082082082,1.0410410410410411,2.4624624624624625,Pharmaceuticals,California,136.93693693693695,21.64164164164164,0.8208208208208209,0,0
42,137837.83783783784,10.84084084084084,1.042042042042042,2.5225225225225225,Retail,Texas,137.83783783783784,21.68168168168168,0.8408408408408409,0,0
43,138738.73873873873,10.86086086086086,1.043043043043043,2.5825825825825826,Financial Services,Florida,138.73873873873873,21.72172172172172,0.8608608608608609,1,0
44,139639.63963963964,10.88088088088088,1.044044044044044,2.6426426426426426,Technology,New York,139.63963963963965,21.76176176176176,0.8808808808808809,1,0
45,140540.54054054053,10.9009009009009,1.045045045045045,2.7027027027027026,Pharmaceuticals,California,140.54054054054055,21.8018018018018,0.9009009009009009,2,0
46,141441.44144144145,10.92092092092092,1.0460460460460461,2.7627627627627627,Retail,Texas,141.44144144144144,21.84184184184184,0.9209209209209209,2,0
47,142342.34234234234,10.94094094094094,1.047047047047047,2.8228228228228227,Financial Services,Florida,142.34234234234233,21.88188188188188,0.9409409409409409,0,0
48,143243.24324324325,10.96096096096096,1.048048048048048,2.8828828828828827,Technology,New York,143.24324324324323,21.92192192192192,0.960960960960961,0,0
49,144144.14414414414,10.98098098098098,1.049049049049049,2.942942942942943,Pharmaceuticals,California,144.14414414414415,21.96196196196196,0.980980980980981,0,0
50,145045.04504504503,11.001001001001,1.05005005005005,3.003003003003003,Retail,Texas,145.04504504504504,22.002002002002,1.001001001001001,0,0
51,145945.94594594595,11.02102102102102,1.0510510510510511,3.063063063063063,Financial Services,Florida,145.94594594594594,22.04204204204204,1.021021021021021,1,0
52,146846.84684684683,11.04104104104104,1.052052052052052,3.123123123123123,Technology,New York,146.84684684684686,22.08208208208208,1.0410410410410411,0,0
53,147747.74774774775,11.06106106106106,1.053053053053053,3.183183183183183,Pharmaceuticals,California,147.74774774774775,22.12212212212212,1.0610610610610611,1,0
54,148648.64864864864,11.08108108108108,1.054054054054054,3.2432432432432434,Retail,Texas,148.64864864864865,22.16216216216216,1.0810810810810811,1,0
55,149549.54954954956,11.1011011011011,1.055055055055055,3.3033033033033035,Financial Services,Florida,149.54954954954957,22.2022022022022,1.1011011011011012,2,0
56,150450.45045045044,11.12112112112112,1.0560560560560561,3.3633633633633635,Technology,New York,150.45045045045046,22.24224224224224,1.1211211211211212,1,0
57,151351.35135135136,11.14114114114114,1.057057057057057,3.4234234234234235,Pharmaceuticals,California,151.35135135135135,22.28228228228228,1.1411411411411412,2,0
58,152252.25225225225,11.16116116116116,1.058058058058058,3.4834834834834836,Retail,Texas,152.25225225225225,22.32232232232232,1.1611611611611612,1,0
