,MagnitudeLastHour,EnergyReleaseLastHour,RMSVelocityLastShift,PWaveArrivalTime,FaultSlipRate,TectonicStressChange,GroundwaterLevelChange,TemperatureChange,SeismicityRateLastWeek,FaultActivityIndex,LocalMagnitude,SeismicGapLength,GPSDisplacementRate,label
0,3.745401188473625,185132928838619.66,2.6170568373590597,20.18108982626694,5.762759195007568,-1063.6447972255792,0.5930278163112881,-4.612005452711125,29,0.6042595159869252,0.17301593969435025,13.277209240162069,0.8013156968759065,1
1,9.50714306409916,541900947378358.1,2.469787990719998,23.90044191574117,8.073780060069865,-265.6434062497856,-1.310454551579335,-3.1322747176887065,81,0.8271581484276234,3.868744384834632,28.593484468586606,1.9723606232173903,1
2,7.319939418114051,872945835876408.2,9.062545805210366,7.514036963774969,7.625593204922574,3545.473932021803,1.4895782534192596,3.3124580508994246,10,0.4250024141231975,4.008379022355346,44.71514466593241,1.6422472522354488,1
3,5.986584841970366,732224886409561.1,2.495461998495061,18.74622298820997,1.6236090564683596,-1599.9561394010784,0.45246495627696603,2.667683563383357,92,0.2754466797905091,2.573299771157976,23.75988597284747,0.8699603957760904,1
4,1.5601864044243652,806561147861449.8,2.71949726128631,17.15237949431246,1.577569750440592,3696.496848121713,-1.371184465772183,-1.4935730854285314,16,0.26503491814054747,1.0572942202001894,47.2558753671273,1.454584954479137,0
5,1.5599452033620265,658783366710717.4,7.593982624179637,24.984911303648133,2.754926240674642,-4118.655690233085,1.8493522299248273,-1.2318937222578752,25,0.5361922792822041,3.0111003018758025,10.72291146620808,0.539123386504919,1
6,0.5808361216819946,692276564517852.5,4.4973984245054,27.182611814437816,3.6746397907762685,2767.9843720863073,0.07346185334128252,0.3355443355357943,22,0.44914820273221256,5.378103519460528,3.7079552887015366,0.20033865247465976,1
7,8.661761457749352,849195651565319.2,7.767105569551812,0.3647031443216042,4.143710255943978,3475.4763305473643,-1.70840619251338,-4.997589953148655,55,0.4401207709849362,6.259166469155673,44.572693657237465,0.7048620511054813,1
8,6.011150117432088,249668008859185.94,0.6536615756438524,20.22059757176378,6.829002446650118,-3181.8234716266124,0.5073316176602689,-2.5875566396197214,51,0.09113733908970723,4.2460048191051385,42.384059898110834,0.8059456002467884,1
9,7.080725777960454,489424963643140.5,4.875711936733843,1.5550739735918706,0.6611362784417705,-696.5346762779955,-0.9872043719487591,-2.9176819139178556,47,0.7186037406901956,4.718675155518045,49.62949379669224,0.0330742491213416,1
10,0.20584494295802447,221209441819602.22,0.3361360018328263,16.465759952320678,0.4432597718380572,-3345.0022533634437,1.2147738075092098,-2.4951705325023656,19,0.2137366879819107,1.6049309689972215,33.969674405621305,1.629584003271792,0
11,9.699098521619943,987668007996647.0,0.6265320345535452,8.628981871310346,3.9799145731446997,2066.041289942177,1.2712882942647625,3.0590584253344133,1,0.19695363020872136,2.2986426658211956,46.834396333357475,0.718386804778363,0
12,8.324426408004218,944059339686613.2,9.06437453344411,9.203297985664236,7.001920552166006,353.47768061656734,1.9157894234186474,-2.2032614345355683,87,0.41275832027739345,1.2951648804188673,41.347451254205545,1.160836331560294,1
13,2.1233911067827616,39426811368505.9,1.3924537111759516,10.588755103570698,2.0150098952691775,1353.2334670832106,0.007478124098014849,-3.0847867794985184,30,0.22777834161780142,1.9943628000368907,42.22131665600434,0.14792637454191193,1
14,1.8182496720710062,705575172515688.5,5.324206822752171,18.638773471488303,6.450894364436892,-3035.1303304378885,-0.18017248108905148,0.04263460793031548,26,0.5838582673080154,1.7990942418042541,28.457078522713413,0.34999365750116795,1
15,1.8340450985343382,925248317415665.9,4.110956026007066,10.021498970063076,2.672298565608965,-2882.5413794758047,1.0139024217859225,3.65645036372732,1,0.3714633393344715,4.155590291129901,19.118229895835544,1.77938745065512,0
16,3.0424224295953772,180575345127333.53,3.4734332625884266,21.98097151770841,8.872252477253811,-4585.026744900936,-1.4701173746322937,-2.5865029616250013,77,0.4489117225927901,4.501510046325835,46.72790362716409,1.2173750557656016,1
17,5.247564316322379,567945230552629.5,8.998333456872725,12.135821567216091,8.967330448239503,-1779.3246480427028,0.1876620551724968,-4.214637572072013,3,0.5371693216040289,7.559579366572036,21.605858780794723,1.9005681003409711,1
18,4.319450186421157,915488297588041.9,0.218233967754895,2.0505960092987587,3.0431433223851325,597.4466133367496,0.18499040052340376,-1.435952641503353,12,0.20353552248180484,1.5645651768121844,26.940968362483453,1.9975000687826339,0
19,2.9122914019804194,33945978585798.84,6.637896861755891,23.512795274523217,2.376938164236081,3579.3491399732884,-1.6421075087584511,2.4765182456497783,99,0.1557516228655298,5.1334056812919675,22.305715356259388,0.7437202306661888,1
20,6.118528947223795,697420267246839.9,9.633944342135504,8.57274973778118,4.171909323455689,1669.2744745868067,-0.3280636579723457,0.5069054469479459,34,0.8804219028736048,6.538074151900183,28.240915698009854,0.5976061281665492,1
21,1.3949386065204183,297349007372550.75,5.60168183461842,12.983006387977879,2.4812626932834725,-646.0367660024858,1.4131391942688079,3.167933695743475,71,0.43372370283142103,4.48193171026442,23.52525394961636,1.7167121103181935,1
22,2.9214464853521815,924396195376530.4,9.368224620330919,20.563316496657045,6.756600048587866,4531.201143941378,1.424614487978641,4.5959214760923395,65,0.41209360963253916,2.0400292200086056,2.398377928973794,1.9972228540749084,1
